id,nft_rank,rarity score,img_url,is_one_of_one,gender,body,hat,glasses,mouth,clothes,background,trait_count
12291,10230,47.23,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/5580,No,Female,Brown,Crown,Sunglasses,None,Suit,Purple,3
8368,10231,47.23,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1657,No,Female,Purple,Straw Hat,None,lipstick,Strapless Dress,Red,3
1682,10232,47.22,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/1682,No,Male,Purple,None,Eyepatch,Cigarette,None,Purple,2
10728,10233,47.22,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4017,No,Female,Red,Visor,None,Gum,None,Gray,2
8196,10234,47.22,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1485,No,Female,Olive,None,Sunglasses,lipstick,Sweater,Orange,3
8640,10235,47.22,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1929,No,Female,Purple,Tiny Hat,None,None,Suit,Cyan,2
10110,10236,47.22,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3399,No,Female,Dark Brown,Visor,None,lipstick,Sweater,Gray,3
7118,10237,47.22,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/407,No,Female,Brown,Visor,None,lipstick,Sweater,Gray,3
9857,10238,47.22,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3146,No,Female,Green,None,None,lipstick,None,Yellow,1
10294,10239,47.21,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3583,No,Female,Purple,Straw Hat,Band,None,Jacket,Green,3
8321,10240,47.21,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1610,No,Female,Purple,Straw Hat,None,lipstick,Sweater,Cyan,3
11404,10241,47.21,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4693,No,Female,Dark Brown,Visor,None,lipstick,Sweater,Green,3
10205,10242,47.21,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3494,No,Female,Brown,Visor,None,lipstick,Sweater,Green,3
3007,10243,47.21,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/3007,No,Male,Purple,Cap (Blue),Sunglasses,Cigarette,None,Yellow,3
7938,10244,47.21,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1227,No,Female,Brown,Tiny Hat,None,lipstick,Jacket,Gray,3
2979,10245,47.21,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/2979,No,Male,Olive,Cap (Blue),None,Cigarette,Jacket,Gray,3
7333,10246,47.21,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/622,No,Female,Dark Brown,None,Sunglasses,Gum,Fancy Dress,Gray,3
2575,10247,47.2,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/2575,No,Male,Olive,Cap (Blue),None,Cigarette,Jacket,Green,3
12789,10248,47.2,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/6078,No,Female,Brown,None,Sunglasses,Gum,Fancy Dress,Green,3
11890,10249,47.19,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/5179,No,Female,Purple,Straw Hat,Sunglasses,Gum,Jacket,Red,4
5849,10250,47.19,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/5849,No,Male,Purple,None,Glasses,Cigarette,Suit,Red,3
9097,10251,47.19,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/2386,No,Female,Purple,None,None,None,Strapless Dress,Cyan,1
10562,10252,47.18,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3851,No,Female,Brown,None,Sunglasses,Gum,Sweater,Orange,3
10077,10253,47.18,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3366,No,Female,Olive,Crown,Sunglasses,None,Jacket,Orange,3
9360,10254,47.18,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/2649,No,Female,Red,Visor,None,None,None,Purple,1
8716,10255,47.17,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/2005,No,Female,Dark Brown,Tiny Hat,Sunglasses,None,Suit,Purple,3
11374,10256,47.17,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4663,No,Female,Purple,Straw Hat,Sunglasses,Gum,Jacket,Orange,4
3722,10257,47.17,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/3722,No,Male,Olive,Cap (Black),None,Cigarette,Jacket,Gray,3
13291,10258,47.17,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/6580,No,Female,Red,None,None,None,Suit,Gray,1
7859,10259,47.17,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1148,No,Female,Olive,None,None,Gum,Fancy Dress,Purple,2
12835,10260,47.17,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/6124,No,Female,Red,None,None,None,Suit,Green,1
560,10261,47.17,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/560,No,Male,Dark Brown,None,Eyepatch,None,Suit,Cyan,2
5889,10262,47.17,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/5889,No,Male,Brown,None,Eyepatch,None,Suit,Cyan,2
7000,10263,47.16,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/289,No,Female,Olive,Crown,None,Cigarette,Jacket,Purple,3
8228,10264,47.16,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1517,No,Female,Brown,Crown,None,lipstick,Jacket,Orange,3
11683,10265,47.15,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4972,No,Female,Purple,None,None,None,Sweater,Yellow,1
3702,10266,47.15,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/3702,No,Male,Brown,Cap (Black),Sunglasses,None,Suit,Red,3
6476,10267,47.15,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/6476,No,Male,Brown,Cap (Blue),None,Cigarette,Suit,Purple,3
9004,10268,47.15,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/2293,No,Female,Olive,Visor,Sunglasses,None,Fancy Dress,Gray,3
11626,10269,47.15,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4915,No,Female,Olive,None,Sunglasses,lipstick,Fancy Dress,Red,3
7048,10270,47.15,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/337,No,Female,Purple,Visor,Sunglasses,Cigarette,Suit,Red,4
6886,10271,47.15,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/175,No,Female,Olive,Visor,Sunglasses,None,Sweater,Red,3
6819,10272,47.14,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/108,No,Female,Dark Brown,Visor,Sunglasses,lipstick,Suit,Yellow,4
12307,10273,47.13,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/5596,No,Female,Purple,Crown,None,None,Suit,Yellow,2
8303,10274,47.13,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1592,No,Female,Dark Brown,Visor,None,lipstick,Fancy Dress,Gray,3
8993,10275,47.13,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/2282,No,Female,Red,Visor,None,Gum,None,Red,2
11155,10276,47.13,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4444,No,Female,Olive,Visor,Sunglasses,None,Sweater,Orange,3
8582,10277,47.13,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1871,No,Female,Purple,Straw Hat,Band,None,Jacket,Red,3
8508,10278,47.13,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1797,No,Female,Purple,Straw Hat,None,lipstick,Fancy Dress,Cyan,3
8611,10279,47.13,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1900,No,Female,Dark Brown,Visor,None,lipstick,Sweater,Red,3
11641,10280,47.13,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4930,No,Female,Brown,Visor,None,lipstick,Sweater,Red,3
11341,10281,47.13,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4630,No,Female,Dark Brown,Visor,None,lipstick,Fancy Dress,Green,3
10717,10282,47.13,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4006,No,Female,Brown,Visor,None,lipstick,Fancy Dress,Green,3
8432,10283,47.13,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1721,No,Female,Green,Visor,None,None,None,Yellow,1
11172,10284,47.13,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4461,No,Female,Olive,None,Sunglasses,lipstick,Strapless Dress,Red,3
9835,10285,47.12,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3124,No,Female,Olive,Visor,Sunglasses,None,Strapless Dress,Green,3
9034,10286,47.12,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/2323,No,Female,Green,None,None,lipstick,None,Purple,1
10584,10287,47.12,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3873,No,Female,Dark Brown,Tiny Hat,None,lipstick,Jacket,Red,3
8167,10288,47.12,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1456,No,Female,Brown,Tiny Hat,None,lipstick,Jacket,Red,3
10848,10289,47.12,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4137,No,Female,Olive,Visor,None,Cigarette,Fancy Dress,Yellow,3
8634,10290,47.12,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1923,No,Female,Dark Brown,None,Sunglasses,Gum,Fancy Dress,Red,3
6115,10291,47.12,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/6115,No,Male,Dark Brown,Cap (Black),None,Cigarette,Suit,Purple,3
10185,10292,47.11,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3474,No,Female,Dark Brown,Visor,None,lipstick,Sweater,Orange,3
13226,10293,47.11,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/6515,No,Female,Brown,Visor,None,lipstick,Sweater,Orange,3
9765,10294,47.11,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3054,No,Female,Olive,None,Sunglasses,lipstick,Strapless Dress,Orange,3
9913,10295,47.11,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3202,No,Female,Purple,Straw Hat,None,lipstick,Strapless Dress,Cyan,3
8681,10296,47.11,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1970,No,Female,Dark Brown,Visor,None,lipstick,Strapless Dress,Green,3
7162,10297,47.11,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/451,No,Female,Brown,Visor,None,lipstick,Strapless Dress,Green,3
9023,10298,47.1,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/2312,No,Female,Dark Brown,Tiny Hat,None,lipstick,Jacket,Orange,3
12695,10299,47.1,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/5984,No,Female,Olive,Visor,Sunglasses,lipstick,Jacket,Gray,4
7126,10300,47.1,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/415,No,Female,Dark Brown,None,Sunglasses,Gum,Fancy Dress,Orange,3
8032,10301,47.1,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1321,No,Female,Purple,None,None,Gum,Sweater,Gray,2
10983,10302,47.1,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4272,No,Female,Olive,Visor,Sunglasses,lipstick,Jacket,Green,4
7982,10303,47.1,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1271,No,Female,Olive,Visor,None,Cigarette,Strapless Dress,Yellow,3
12981,10304,47.09,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/6270,No,Female,Dark Brown,None,Band,lipstick,Jacket,Green,3
3001,10305,47.09,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/3001,No,Male,Purple,Cap (Blue),None,None,Suit,Gray,2
11629,10306,47.09,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4918,No,Female,Red,Straw Hat,None,lipstick,Suit,Gray,3
1562,10307,47.08,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/1562,No,Male,Purple,Cap (Blue),None,None,Suit,Green,2
8562,10308,47.08,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1851,No,Female,Red,Straw Hat,None,lipstick,Suit,Green,3
4314,10309,47.08,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/4314,No,Male,Purple,Cap (Black),Sunglasses,Cigarette,None,Purple,3
9350,10310,47.08,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/2639,No,Female,Brown,None,Sunglasses,Gum,Sweater,Cyan,3
166,10311,47.08,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/166,No,Male,Black,None,None,Cigarette,None,Gray,1
6732,10312,47.07,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/21,No,Female,Olive,Crown,Sunglasses,None,Jacket,Cyan,3
1082,10313,47.07,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/1082,No,Male,Black,None,None,Cigarette,None,Green,1
10866,10314,47.07,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4155,No,Female,Green,Visor,None,Gum,None,Gray,2
11157,10315,47.07,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4446,No,Female,Purple,Straw Hat,None,lipstick,Sweater,Yellow,3
8938,10316,47.07,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/2227,No,Female,Purple,None,None,None,Fancy Dress,Yellow,1
9731,10317,47.07,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3020,No,Female,Green,Visor,None,Gum,None,Green,2
12682,10318,47.07,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/5971,No,Female,Brown,Visor,Sunglasses,Gum,Jacket,Gray,4
8275,10319,47.07,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1564,No,Female,Olive,Straw Hat,Band,None,None,Gray,2
11382,10320,47.07,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4671,No,Female,Dark Brown,Visor,Sunglasses,Gum,Jacket,Green,4
11829,10321,47.07,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/5118,No,Female,Olive,Visor,Sunglasses,None,Fancy Dress,Red,3
6864,10322,47.06,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/153,No,Female,Olive,Straw Hat,Band,None,None,Green,2
9923,10323,47.06,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3212,No,Female,Purple,None,None,None,Sweater,Purple,1
12447,10324,47.05,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/5736,No,Female,Dark Brown,Crown,None,lipstick,Jacket,Cyan,3
838,10325,47.05,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/838,No,Male,Purple,Cap (Black),None,None,Suit,Gray,2
10934,10326,47.05,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4223,No,Female,Brown,Visor,Sunglasses,lipstick,Suit,Purple,4
10312,10327,47.05,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3601,No,Female,Purple,None,None,None,Strapless Dress,Yellow,1
9322,10328,47.05,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/2611,No,Female,Olive,Visor,Sunglasses,None,Fancy Dress,Orange,3
3286,10329,47.05,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/3286,No,Male,Purple,Cap (Black),None,None,Suit,Green,2
7480,10330,47.05,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/769,No,Female,Dark Brown,Visor,None,lipstick,Fancy Dress,Red,3
7861,10331,47.05,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1150,No,Female,Brown,Visor,None,lipstick,Fancy Dress,Red,3
8054,10332,47.04,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1343,No,Female,Olive,Visor,Sunglasses,None,Strapless Dress,Red,3
7049,10333,47.04,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/338,No,Female,Green,Visor,None,None,None,Purple,1
2246,10334,47.03,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/2246,No,Male,Dark Brown,Cap (Black),Sunglasses,None,Suit,Cyan,3
6995,10335,47.03,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/284,No,Female,Green,Straw Hat,Sunglasses,Gum,None,Purple,3
12308,10336,47.03,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/5597,No,Female,Olive,None,Sunglasses,lipstick,Fancy Dress,Cyan,3
12755,10337,47.03,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/6044,No,Female,Green,None,None,None,Suit,Gray,1
203,10338,47.02,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/203,No,Male,Brown,None,Eyepatch,None,Suit,Yellow,2
10230,10339,47.02,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3519,No,Female,Olive,Visor,Sunglasses,None,Strapless Dress,Orange,3
9036,10340,47.02,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/2325,No,Female,Dark Brown,Visor,None,lipstick,Strapless Dress,Red,3
8594,10341,47.02,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1883,No,Female,Brown,Visor,None,lipstick,Strapless Dress,Red,3
12069,10342,47.02,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/5358,No,Female,Green,None,None,None,Suit,Green,1
11001,10343,47.02,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4290,No,Female,Olive,Tiny Hat,Sunglasses,None,Jacket,Cyan,3
9612,10344,47.01,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/2901,No,Female,Olive,Visor,Sunglasses,lipstick,Jacket,Red,4
12208,10345,47.01,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/5497,No,Female,Purple,None,None,Gum,Sweater,Red,2
12564,10346,47.01,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/5853,No,Female,Purple,None,None,Gum,Fancy Dress,Green,2
12897,10347,47.01,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/6186,No,Female,Red,Visor,None,Gum,None,Cyan,2
9715,10348,47,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3004,No,Female,Purple,Straw Hat,Band,None,Jacket,Cyan,3
8189,10349,47,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1478,No,Female,Dark Brown,Visor,Band,None,Jacket,Green,3
10571,10350,47,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3860,No,Female,Brown,Visor,Band,None,Jacket,Green,3
8188,10351,47,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1477,No,Female,Dark Brown,Visor,None,lipstick,Sweater,Cyan,3
10025,10352,47,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3314,No,Female,Brown,Visor,None,lipstick,Sweater,Cyan,3
9728,10353,47,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3017,No,Female,Dark Brown,Visor,None,lipstick,Strapless Dress,Orange,3
9945,10354,47,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3234,No,Female,Brown,Visor,None,lipstick,Strapless Dress,Orange,3
5510,10355,47,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/5510,No,Male,Purple,Cap (Blue),None,None,Suit,Red,2
6713,10356,47,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/2,No,Female,Red,Straw Hat,None,lipstick,Suit,Red,3
8063,10357,47,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1352,No,Female,Dark Brown,Tiny Hat,None,lipstick,Jacket,Cyan,3
8579,10358,47,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1868,No,Female,Brown,Tiny Hat,None,lipstick,Jacket,Cyan,3
3811,10359,47,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/3811,No,Male,Olive,Cap (Blue),None,Cigarette,Jacket,Cyan,3
8817,10360,46.99,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/2106,No,Female,Dark Brown,None,Sunglasses,Gum,Fancy Dress,Cyan,3
1045,10361,46.99,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/1045,No,Male,Black,None,None,Cigarette,None,Red,1
7845,10362,46.99,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1134,No,Female,Dark Brown,None,Band,lipstick,Jacket,Orange,3
11657,10363,46.99,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4946,No,Female,Brown,None,Band,lipstick,Jacket,Orange,3
12162,10364,46.99,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/5451,No,Female,Purple,None,None,Gum,Strapless Dress,Green,2
12598,10365,46.99,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/5887,No,Female,Purple,Straw Hat,None,lipstick,Fancy Dress,Yellow,3
5635,10366,46.99,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/5635,No,Male,Olive,None,Eyepatch,None,Jacket,Gray,2
10909,10367,46.99,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4198,No,Female,Green,Visor,None,Gum,None,Red,2
1333,10368,46.98,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/1333,No,Male,Olive,None,Eyepatch,None,Jacket,Green,2
12071,10369,46.98,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/5360,No,Female,Dark Brown,Visor,Sunglasses,Gum,Jacket,Red,4
12039,10370,46.98,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/5328,No,Female,Brown,Visor,Sunglasses,Gum,Jacket,Red,4
1780,10371,46.98,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/1780,No,Male,Purple,Cap (Blue),None,None,Suit,Orange,2
7827,10372,46.98,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1116,No,Female,Red,Straw Hat,None,lipstick,Suit,Orange,3
6834,10373,46.98,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/123,No,Female,Olive,Straw Hat,Band,None,None,Red,2
9792,10374,46.98,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/3081,No,Female,Purple,Straw Hat,None,lipstick,Sweater,Purple,3
11413,10375,46.98,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4702,No,Female,Purple,None,None,None,Fancy Dress,Purple,1
11873,10376,46.98,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/5162,No,Female,Dark Brown,Straw Hat,Band,Cigarette,None,Green,3
168,10377,46.97,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/168,No,Male,Black,None,None,Cigarette,None,Orange,1
8711,10378,46.97,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/2000,No,Female,Dark Brown,None,Sunglasses,Gum,Strapless Dress,Cyan,3
8279,10379,46.97,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1568,No,Female,Brown,None,Sunglasses,Gum,Strapless Dress,Cyan,3
10814,10380,46.97,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/4103,No,Female,Green,Visor,None,Gum,None,Orange,2
13240,10381,46.96,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/6529,No,Female,Brown,Visor,Sunglasses,Gum,Jacket,Orange,4
8274,10382,46.96,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/1563,No,Female,Purple,Straw Hat,None,lipstick,Strapless Dress,Yellow,3
3635,10383,46.96,QmY71ban6QoWg9nbNwikk6wVWknj8NFBG8nMGHEuzwfAwf/3635,No,Male,Purple,Cap (Black),None,None,Suit,Red,2
11909,10384,46.96,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/5198,No,Female,Olive,Straw Hat,Band,None,None,Orange,2
13353,10385,46.96,QmR87K1oY8dXL4op91A9zcz4hPmCd8JbMVDTTuUnpXyQcr/6642,No,Female,Red,None,None,None,Suit,Cyan,1
